sender,sender_type,sender_id,timestamp,meta,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
break_continue,html.Screen,10_248_2,2023-11-15T21:11:00.109Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1866541.8,1866541.7,,1866541.7,,1866348.571,4,500,,
sequence,flow.Sequence,10_248,2023-11-15T21:11:00.109Z,,,,,,,,,7524.277,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1866541.9,1866541.7,1859000.885,1859220.9,1859017.423,1866348.571,4,500,,
trial,html.Screen,10_249_0,2023-11-15T21:11:05.951Z,,,2,0.032477028,0.024996863,,FALSE,hh,6034.829,response,0.789809526,0.945,-1.1375,0.692487338,0.873521174,-0.56590463,high,high,,ISIC_7266462.JPG,9,ISIC_0063070.JPG,188,FALSE,lh,keypress(e),0,FALSE,1872383.8,1872383.4,1866331.868,1866542,1866348.571,1872193.33,4,500,125,
break,html.Screen,10_249_1,2023-11-15T21:11:15.805Z,,,,,,,,,9852.511,timeout,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1882237.4,1882237.1,1872176.419,1872384.1,1872193.33,1882045.841,4,500,,
break_continue,html.Screen,10_249_2,2023-11-15T21:11:26.414Z,,,,,,,,,10774.859,response,,,,,,,high,high,,,,,,FALSE,continue,keypress(Space),,FALSE,1892847,1892820.7,1882237.1,1882237.6,1882045.841,1892649.764,4,500,,
sequence,flow.Sequence,10_249,2023-11-15T21:11:26.415Z,,,,,,,,,26472.129,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1892847.1,1892820.7,1866331.868,1866541.9,1866348.571,1892649.764,4,500,,
trial,html.Screen,10_250_0,2023-11-15T21:11:35.104Z,,,3,-0.034823437,0.02368663,,FALSE,ll,8886.636,response,-1.17276188,0.945,-1.1375,-0.719328656,0.873521174,-0.56590463,low,low,,ISIC_0011099.JPG,10,ISIC_9690371.JPG,167,FALSE,hl,keypress(j),0,FALSE,1901536.9,1901536.4,1892632.967,1892847.2,1892649.764,1901333.148,4,500,1,
break,html.Screen,10_250_1,2023-11-15T21:11:35.105Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1901537.9,1901537.7,,1901537.2,,1901333.148,4,500,,
break_continue,html.Screen,10_250_2,2023-11-15T21:11:35.106Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1901538.6,1901538.4,,1901538.1,,1901333.148,4,500,,
sequence,flow.Sequence,10_250,2023-11-15T21:11:35.106Z,,,,,,,,,8888.636,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1901538.9,1901538.4,1892632.967,1892847.2,1892649.764,1901333.148,4,500,,
trial,html.Screen,10_251_0,2023-11-15T21:11:42.600Z,,,3,-0.064435763,-0.050116737,,TRUE,hh,7698.552,response,0.765944395,0.945,-1.1375,0.80454758,0.873521174,-0.56590463,high,high,,ISIC_5207050.JPG,9,ISIC_0028929.JPG,188,FALSE,hh,keypress(i),0,FALSE,1909032.1,1909031.7,1901316.543,1901539.1,1901333.148,1908830.933,4,500,2,
break,html.Screen,10_251_1,2023-11-15T21:11:42.601Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1909033.2,1909032.9,,1909032.5,,1908830.933,4,500,,
break_continue,html.Screen,10_251_2,2023-11-15T21:11:42.601Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1909033.8,1909033.6,,1909033.3,,1908830.933,4,500,,
sequence,flow.Sequence,10_251,2023-11-15T21:11:42.601Z,,,,,,,,,7700.452,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1909033.9,1909033.6,1901316.543,1901539,1901333.148,1908830.933,4,500,,
trial,html.Screen,10_252_0,2023-11-15T21:11:49.799Z,,,3,0.03972838,-0.022870113,,FALSE,ll,7400.667,response,-0.993562918,0.945,-1.1375,-0.544637494,0.873521174,-0.56590463,low,low,,ISIC_0054073.JPG,10,ISIC_0072773.JPG,167,FALSE,hl,keypress(j),0,FALSE,1916232,1916231.6,1908814.456,1909034,1908830.933,1916028.35,4,500,3,
break,html.Screen,10_252_1,2023-11-15T21:11:49.801Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1916233.2,1916232.9,,1916232.4,,1916028.35,4,500,,
break_continue,html.Screen,10_252_2,2023-11-15T21:11:49.801Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1916234,1916233.8,,1916233.4,,1916028.35,4,500,,
sequence,flow.Sequence,10_252,2023-11-15T21:11:49.802Z,,,,,,,,,7402.867,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1916234.4,1916233.8,1908814.456,1909034,1908830.933,1916028.35,4,500,,
trial,html.Screen,10_253_0,2023-11-15T21:11:54.353Z,,,3,0.04159136,-0.054342299,,FALSE,lh,4755.35,response,-1.011737553,0.945,-1.1375,0.850053022,0.873521174,-0.56590463,low,high,,ISIC_0027956.JPG,9,ISIC_2998367.JPG,25,FALSE,hl,keypress(j),0,FALSE,1920784,1920783.7,1916011.828,1916234.6,1916028.35,1920587.35,4,500,4,
break,html.Screen,10_253_1,2023-11-15T21:11:54.354Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1920785.1,1920784.8,,1920784.3,,1920587.35,4,500,,
break_continue,html.Screen,10_253_2,2023-11-15T21:11:54.355Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1920785.7,1920785.5,,1920785.3,,1920587.35,4,500,,
sequence,flow.Sequence,10_253,2023-11-15T21:11:54.355Z,,,,,,,,,4757.15,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1920786,1920785.5,1916011.828,1916234.5,1916028.35,1920587.35,4,500,,
trial,html.Screen,10_254_0,2023-11-15T21:11:57.511Z,,,3,0.054480861,-0.024048708,,TRUE,hh,3353.75,response,0.830715955,0.945,-1.1375,0.816211937,0.873521174,-0.56590463,high,high,,ISIC_4606646.JPG,9,ISIC_0011894.JPG,188,FALSE,hh,keypress(i),0,FALSE,1923941.3,1923941.1,1920570.716,1920786,1920587.35,1923743.361,4,500,5,
break,html.Screen,10_254_1,2023-11-15T21:11:57.511Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1923941.8,1923941.6,,1923941.5,,1923743.361,4,500,,
break_continue,html.Screen,10_254_2,2023-11-15T21:11:57.511Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1923942.1,1923942,,1923941.8,,1923743.361,4,500,,
sequence,flow.Sequence,10_254,2023-11-15T21:11:57.512Z,,,,,,,,,3354.65,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1923942.2,1923942,1920570.716,1920786,1920587.35,1923743.361,4,500,,
trial,html.Screen,10_255_0,2023-11-15T21:11:59.697Z,,,3,0.04159136,-0.054342299,,FALSE,hl,2383.639,response,0.828028277,0.945,-1.1375,-0.446741407,0.873521174,-0.56590463,high,low,,ISIC_0027956.JPG,9,ISIC_0000056.JPG,69,FALSE,hh,keypress(i),0,FALSE,1926127.4,1926127,1923726.773,1923942.3,1923743.361,1925930.943,4,500,6,
break,html.Screen,10_255_1,2023-11-15T21:11:59.698Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1926128.5,1926128.3,,1926127.8,,1925930.943,4,500,,
break_continue,html.Screen,10_255_2,2023-11-15T21:11:59.698Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1926129.1,1926128.9,,1926128.7,,1925930.943,4,500,,
sequence,flow.Sequence,10_255,2023-11-15T21:11:59.699Z,,,,,,,,,2385.539,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1926129.5,1926128.9,1923726.773,1923942.3,1923743.361,1925930.943,4,500,,
trial,html.Screen,10_256_0,2023-11-15T21:12:03.777Z,,,3,0.063045325,-0.006478975,,FALSE,ll,4276.557,response,-1.301098534,0.945,-1.1375,-0.488456904,0.873521174,-0.56590463,low,low,,ISIC_5805349.JPG,9,ISIC_3833013.JPG,167,FALSE,hl,keypress(j),0,FALSE,1930207.8,1930207.5,1925914.455,1926129.7,1925930.943,1930005.466,4,500,7,
break,html.Screen,10_256_1,2023-11-15T21:12:03.778Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1930208.9,1930208.6,,1930208.2,,1930005.466,4,500,,
break_continue,html.Screen,10_256_2,2023-11-15T21:12:03.779Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1930209.6,1930209.4,,1930209.1,,1930005.466,4,500,,
sequence,flow.Sequence,10_256,2023-11-15T21:12:03.779Z,,,,,,,,,4278.457,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1930209.7,1930209.4,1925914.455,1926129.7,1925930.943,1930005.466,4,500,,
trial,html.Screen,10_257_0,2023-11-15T21:12:07.950Z,,,3,0.021769889,-0.041087092,,TRUE,hh,4375.434,response,1.081989221,0.945,-1.1375,0.722533094,0.873521174,-0.56590463,high,high,,ISIC_0072173.JPG,9,ISIC_0029729.JPG,188,FALSE,hh,keypress(i),0,FALSE,1934381.1,1934380.9,1929988.754,1930209.7,1930005.466,1934180.356,4,500,8,
break,html.Screen,10_257_1,2023-11-15T21:12:07.951Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1934381.4,1934381.3,,1934381.2,,1934180.356,4,500,,
break_continue,html.Screen,10_257_2,2023-11-15T21:12:07.951Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1934381.6,1934381.5,,1934381.5,,1934180.356,4,500,,
sequence,flow.Sequence,10_257,2023-11-15T21:12:07.951Z,,,,,,,,,4376.034,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1934381.7,1934381.5,1929988.754,1930209.7,1930005.466,1934180.356,4,500,,
trial,html.Screen,10_258_0,2023-11-15T21:12:09.865Z,,,3,0.066083934,-0.065789982,,FALSE,hh,2115.144,response,1.036128109,0.945,-1.1375,0.674358844,0.873521174,-0.56590463,high,high,,ISIC_0065477.JPG,9,ISIC_0014392.JPG,188,FALSE,hl,keypress(j),0,FALSE,1936295.8,1936295.5,1934163.663,1934381.8,1934180.356,1936100.935,4,500,9,
break,html.Screen,10_258_1,2023-11-15T21:12:09.866Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1936296.9,1936296.6,,1936296.2,,1936100.935,4,500,,
break_continue,html.Screen,10_258_2,2023-11-15T21:12:09.867Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1936297.4,1936297.3,,1936297.1,,1936100.935,4,500,,
sequence,flow.Sequence,10_258,2023-11-15T21:12:09.867Z,,,,,,,,,2116.944,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1936297.5,1936297.3,1934163.663,1934381.7,1934180.356,1936100.935,4,500,,
trial,html.Screen,10_259_0,2023-11-15T21:12:14.745Z,,,3,-0.013431314,0.014059758,,FALSE,hl,5074.465,response,1.064591931,0.945,-1.1375,-0.708770669,0.873521174,-0.56590463,high,low,,ISIC_0069617.JPG,9,ISIC_0031575.JPG,69,FALSE,lh,keypress(e),0,FALSE,1941175.7,1941175.4,1936084.224,1936297.5,1936100.935,1940976.99,4,500,10,
break,html.Screen,10_259_1,2023-11-15T21:12:14.746Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1941176.8,1941176.5,,1941176.1,,1940976.99,4,500,,
break_continue,html.Screen,10_259_2,2023-11-15T21:12:14.746Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1941177.1,1941177.1,,1941177,,1940976.99,4,500,,
sequence,flow.Sequence,10_259,2023-11-15T21:12:14.747Z,,,,,,,,,5076.165,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1941177.2,1941177.1,1936084.224,1936297.5,1936100.935,1940976.99,4,500,,
trial,html.Screen,10_260_0,2023-11-15T21:12:18.911Z,,,3,0.053816936,-0.011348619,,TRUE,hh,4364.31,response,0.899037194,0.945,-1.1375,0.965485073,0.873521174,-0.56590463,high,high,,ISIC_0009939.JPG,9,ISIC_0010308.JPG,188,FALSE,hh,keypress(i),0,FALSE,1945341.6,1945341.3,1940960.102,1941177.3,1940976.99,1945134.906,4,500,11,
break,html.Screen,10_260_1,2023-11-15T21:12:18.911Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1945342.1,1945341.9,,1945341.7,,1945134.906,4,500,,
break_continue,html.Screen,10_260_2,2023-11-15T21:12:18.912Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1945342.4,1945342.3,,1945342.1,,1945134.906,4,500,,
sequence,flow.Sequence,10_260,2023-11-15T21:12:18.912Z,,,,,,,,,4365.31,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1945342.5,1945342.3,1940960.102,1941177.2,1940976.99,1945134.906,4,500,,
trial,html.Screen,10_261_0,2023-11-15T21:12:22.865Z,,,3,0.032909551,-0.038289975,,FALSE,hh,4160.494,response,0.982751566,0.945,-1.1375,0.73989635,0.873521174,-0.56590463,high,high,,ISIC_8812781.JPG,9,ISIC_0011778.JPG,188,FALSE,ll,keypress(f),0,FALSE,1949295.8,1949295.4,1945118.456,1945342.5,1945134.906,1949092.616,4,500,12,
break,html.Screen,10_261_1,2023-11-15T21:12:22.866Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1949296.8,1949296.6,,1949296.2,,1949092.616,4,500,,
break_continue,html.Screen,10_261_2,2023-11-15T21:12:22.867Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1949297.5,1949297.3,,1949297.1,,1949092.616,4,500,,
sequence,flow.Sequence,10_261,2023-11-15T21:12:22.867Z,,,,,,,,,4162.394,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1949297.8,1949297.3,1945118.456,1945342.5,1945134.906,1949092.616,4,500,,
trial,html.Screen,10_262_0,2023-11-15T21:12:24.897Z,,,3,-0.064435763,-0.050116737,,TRUE,hl,2234.984,response,1.10599605,0.945,-1.1375,-0.538039565,0.873521174,-0.56590463,high,low,,ISIC_5207050.JPG,9,ISIC_4434803.JPG,69,FALSE,hl,keypress(j),0,FALSE,1951327.9,1951327.6,1949076.04,1949298,1949092.616,1951130.015,4,500,13,
break,html.Screen,10_262_1,2023-11-15T21:12:24.898Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1951329.1,1951328.7,,1951328.4,,1951130.015,4,500,,
break_continue,html.Screen,10_262_2,2023-11-15T21:12:24.899Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1951329.6,1951329.5,,1951329.2,,1951130.015,4,500,,
sequence,flow.Sequence,10_262,2023-11-15T21:12:24.899Z,,,,,,,,,2236.884,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1951329.7,1951329.5,1949076.04,1949298,1949092.616,1951130.015,4,500,,
trial,html.Screen,10_263_0,2023-11-15T21:12:27.889Z,,,3,-0.024537615,0.043699343,,FALSE,lh,3189.385,response,-1.109771604,0.945,-1.1375,0.726994437,0.873521174,-0.56590463,low,high,,ISIC_0056444.JPG,9,ISIC_0000139.JPG,25,FALSE,hl,keypress(j),0,FALSE,1954319.7,1954319.4,1951113.378,1951329.7,1951130.015,1954119.108,4,500,14,
break,html.Screen,10_263_1,2023-11-15T21:12:27.890Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1954320.8,1954320.5,,1954320.1,,1954119.108,4,500,,
break_continue,html.Screen,10_263_2,2023-11-15T21:12:27.891Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1954321.4,1954321.2,,1954321,,1954119.108,4,500,,
sequence,flow.Sequence,10_263,2023-11-15T21:12:27.891Z,,,,,,,,,3191.185,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1954321.6,1954321.2,1951113.378,1951329.7,1951130.015,1954119.108,4,500,,
trial,html.Screen,10_264_0,2023-11-15T21:12:30.742Z,,,3,-0.069346653,-0.044703434,,FALSE,ll,3053.592,response,-1.03656131,0.945,-1.1375,-0.644577947,0.873521174,-0.56590463,low,low,,ISIC_0004217.JPG,9,ISIC_6606767.JPG,167,FALSE,hh,keypress(i),0,FALSE,1957172.8,1957172.7,1954102.449,1954321.7,1954119.108,1956974.763,4,500,15,
break,html.Screen,10_264_1,2023-11-15T21:12:30.742Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1957173.2,1957173.1,,1957172.9,,1956974.763,4,500,,
break_continue,html.Screen,10_264_2,2023-11-15T21:12:30.743Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1957173.4,1957173.2,,1957173.2,,1956974.763,4,500,,
sequence,flow.Sequence,10_264,2023-11-15T21:12:30.743Z,,,,,,,,,3054.092,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1957173.4,1957173.2,1954102.449,1954321.7,1954119.108,1956974.763,4,500,,
trial,html.Screen,10_265_0,2023-11-15T21:12:32.585Z,,,3,0.059367082,-0.071839054,,TRUE,hh,2040.937,response,0.790235938,0.945,-1.1375,0.860745183,0.873521174,-0.56590463,high,high,,ISIC_0062367.JPG,9,ISIC_0899961.JPG,188,FALSE,hh,keypress(i),0,FALSE,1959016.1,1959015.7,1956958.121,1957173.5,1956974.763,1958811.481,4,500,16,
break,html.Screen,10_265_1,2023-11-15T21:12:32.586Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1959017.1,1959016.9,,1959016.4,,1958811.481,4,500,,
break_continue,html.Screen,10_265_2,2023-11-15T21:12:32.587Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1959017.7,1959017.5,,1959017.3,,1958811.481,4,500,,
sequence,flow.Sequence,10_265,2023-11-15T21:12:32.587Z,,,,,,,,,2042.737,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1959017.9,1959017.5,1956958.121,1957173.4,1956974.763,1958811.481,4,500,,
trial,html.Screen,10_266_0,2023-11-15T21:12:34.305Z,,,3,-0.073710482,0.072532031,,FALSE,lh,1924.219,response,-0.945471323,0.945,-1.1375,0.924516744,0.873521174,-0.56590463,low,high,,ISIC_0002862.JPG,9,ISIC_9101055.JPG,25,FALSE,hl,keypress(j),0,FALSE,1960736,1960735.7,1958795.047,1959018,1958811.481,1960531.601,4,500,17,
break,html.Screen,10_266_1,2023-11-15T21:12:34.306Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1960737,1960736.7,,1960736.3,,1960531.601,4,500,,
break_continue,html.Screen,10_266_2,2023-11-15T21:12:34.307Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1960737.7,1960737.5,,1960737.3,,1960531.601,4,500,,
sequence,flow.Sequence,10_266,2023-11-15T21:12:34.307Z,,,,,,,,,1926.019,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1960738,1960737.5,1958795.047,1959018,1958811.481,1960531.601,4,500,,
trial,html.Screen,10_267_0,2023-11-15T21:12:36.489Z,,,3,-0.034823437,0.02368663,,TRUE,hl,2387.999,response,0.925070229,0.945,-1.1375,-0.558797627,0.873521174,-0.56590463,high,low,,ISIC_0011099.JPG,9,ISIC_0026426.JPG,69,FALSE,hl,keypress(j),0,FALSE,1962919.9,1962919.6,1960514.836,1960738.2,1960531.601,1962719.301,4,500,18,
break,html.Screen,10_267_1,2023-11-15T21:12:36.490Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1962920.6,1962920.5,,1962920.2,,1962719.301,4,500,,
break_continue,html.Screen,10_267_2,2023-11-15T21:12:36.490Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1962920.8,1962920.7,,1962920.6,,1962719.301,4,500,,
sequence,flow.Sequence,10_267,2023-11-15T21:12:36.490Z,,,,,,,,,2389.099,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1962920.8,1962920.7,1960514.836,1960738.2,1960531.601,1962719.301,4,500,,
trial,html.Screen,10_268_0,2023-11-15T21:12:37.857Z,,,3,0.024788022,-0.068776175,,FALSE,hl,1568.299,response,1.124418267,0.945,-1.1375,-0.407108292,0.873521174,-0.56590463,high,low,,ISIC_0031745.JPG,9,ISIC_6755132.JPG,69,FALSE,lh,keypress(e),0,FALSE,1964288,1964287.6,1962702.626,1962920.9,1962719.301,1964088.632,4,500,19,
break,html.Screen,10_268_1,2023-11-15T21:12:37.858Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1964289,1964288.7,,1964288.2,,1964088.632,4,500,,
break_continue,html.Screen,10_268_2,2023-11-15T21:12:37.859Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1964289.7,1964289.4,,1964289.2,,1964088.632,4,500,,
sequence,flow.Sequence,10_268,2023-11-15T21:12:37.859Z,,,,,,,,,1570.099,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1964289.9,1964289.4,1962702.626,1962920.8,1962719.301,1964088.632,4,500,,
trial,html.Screen,10_269_0,2023-11-15T21:12:39.657Z,,,3,0.033689195,0.060314732,,FALSE,ll,1998.968,response,-0.944968159,0.945,-1.1375,-0.482148556,0.873521174,-0.56590463,low,low,,ISIC_6192289.JPG,9,ISIC_5754233.JPG,167,FALSE,hl,keypress(j),0,FALSE,1966088,1966087.6,1964071.89,1964290,1964088.632,1965892.168,4,500,20,
break,html.Screen,10_269_1,2023-11-15T21:12:39.658Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1966089.1,1966088.7,,1966088.3,,1965892.168,4,500,,
break_continue,html.Screen,10_269_2,2023-11-15T21:12:39.659Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1966089.3,1966089.2,,1966089.2,,1965892.168,4,500,,
sequence,flow.Sequence,10_269,2023-11-15T21:12:39.659Z,,,,,,,,,2000.568,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1966089.3,1966089.2,1964071.89,1964290,1964088.632,1965892.168,4,500,,
trial,html.Screen,10_270_0,2023-11-15T21:12:43.778Z,,,3,0.008552098,-0.046469116,,FALSE,lh,4315.932,response,-1.118173414,0.945,-1.1375,0.944560382,0.873521174,-0.56590463,low,high,,ISIC_0758797.JPG,8,ISIC_9688534.JPG,25,FALSE,hl,keypress(j),0,FALSE,1970208.4,1970208.1,1965875.477,1966089.4,1965892.168,1970016.804,4,500,21,
break,html.Screen,10_270_1,2023-11-15T21:12:43.779Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1970209.5,1970209.3,,1970208.8,,1970016.804,4,500,,
break_continue,html.Screen,10_270_2,2023-11-15T21:12:43.780Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1970210.2,1970210,,1970209.7,,1970016.804,4,500,,
sequence,flow.Sequence,10_270,2023-11-15T21:12:43.780Z,,,,,,,,,4317.832,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1970210.5,1970210,1965875.477,1966089.4,1965892.168,1970016.804,4,500,,
trial,html.Screen,10_271_0,2023-11-15T21:12:50.833Z,,,3,0.036343708,0.033333219,,FALSE,hh,7246.996,response,0.869112012,0.945,-1.1375,0.793256235,0.873521174,-0.56590463,high,high,,ISIC_3314555.JPG,10,ISIC_0031350.JPG,188,FALSE,hl,keypress(j),0,FALSE,1977264.1,1977263.8,1970000.18,1970210.5,1970016.804,1977063.667,4,500,22,
break,html.Screen,10_271_1,2023-11-15T21:12:50.835Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1977265.2,1977264.9,,1977264.4,,1977063.667,4,500,,
break_continue,html.Screen,10_271_2,2023-11-15T21:12:50.835Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1977265.9,1977265.6,,1977265.4,,1977063.667,4,500,,
sequence,flow.Sequence,10_271,2023-11-15T21:12:50.835Z,,,,,,,,,7248.796,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1977266,1977265.6,1970000.18,1970210.5,1970016.804,1977063.667,4,500,,
trial,html.Screen,10_272_0,2023-11-15T21:12:55.675Z,,,3,-0.008791245,-0.061904187,,TRUE,hh,5040.233,response,0.942142184,0.945,-1.1375,0.798219063,0.873521174,-0.56590463,high,high,,ISIC_7185913.JPG,9,ISIC_9439034.JPG,188,FALSE,hh,keypress(i),0,FALSE,1982104.2,1982103.9,1977047.217,1977266,1977063.667,1981906.576,4,500,23,
break,html.Screen,10_272_1,2023-11-15T21:12:55.676Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1982105.3,1982105,,1982104.6,,1981906.576,4,500,,
break_continue,html.Screen,10_272_2,2023-11-15T21:12:55.677Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1982105.9,1982105.7,,1982105.5,,1981906.576,4,500,,
sequence,flow.Sequence,10_272,2023-11-15T21:12:55.677Z,,,,,,,,,5042.033,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1982106,1982105.7,1977047.217,1977266,1977063.667,1981906.576,4,500,,
trial,html.Screen,10_273_0,2023-11-15T21:12:57.810Z,,,3,-0.040933869,0.007246271,,TRUE,hh,2331.624,response,1.086531157,0.945,-1.1375,0.849883495,0.873521174,-0.56590463,high,high,,ISIC_3608788.JPG,9,ISIC_0000296.JPG,188,FALSE,hh,keypress(i),0,FALSE,1984238.4,1984238.2,1981889.863,1982106,1981906.576,1984044.177,4,500,24,
break,html.Screen,10_273_1,2023-11-15T21:12:57.810Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1984239.4,1984239.1,,1984238.7,,1984044.177,4,500,,
break_continue,html.Screen,10_273_2,2023-11-15T21:12:57.811Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1984239.8,1984239.6,,1984239.4,,1984044.177,4,500,,
sequence,flow.Sequence,10_273,2023-11-15T21:12:57.811Z,,,,,,,,,2333.024,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1984240,1984239.6,1981889.863,1982106,1981906.576,1984044.177,4,500,,
trial,html.Screen,10_274_0,2023-11-15T21:13:01.880Z,,,3,0.019416765,0.072625381,,TRUE,hh,4264.423,response,0.942142184,0.945,-1.1375,0.798219063,0.873521174,-0.56590463,high,high,,ISIC_0056692.JPG,9,ISIC_9439034.JPG,188,FALSE,hh,keypress(i),0,FALSE,1988308.6,1988308.6,1984027.393,1984240.1,1984044.177,1988118.851,4,500,25,
break,html.Screen,10_274_1,2023-11-15T21:13:01.880Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1988308.9,1988308.8,,1988308.7,,1988118.851,4,500,,
