sender,sender_type,sender_id,timestamp,meta,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,age,gender
break_continue,html.Screen,9_214_2,2023-11-13T15:57:21.311Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3478606.2,3478606.1,,3478606,,3478534.773,4,800,,,,
sequence,flow.Sequence,9_214,2023-11-13T15:57:21.311Z,,,,,,,,5559.488,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,3478606.3,3478606.1,3473030.189,3473135,3473046.612,3478534.773,4,800,,,,
trial,html.Screen,9_215_0,2023-11-13T15:57:26.493Z,,2,0.038499682,0.053467626,,FALSE,hh,5253.127,response,0.639208582,0.488420763,-0.470595905,0.244018853,0.389713769,-0.447990908,high,high,ISIC_0030484.JPG,10,ISIC_0046828.JPG,381,FALSE,lh,keypress(e),0,FALSE,3483788.3,3483787.9,3478518.058,3478606.4,3478534.773,3483705.433,4,800,16,,,
break,html.Screen,9_215_1,2023-11-13T15:57:26.495Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3483789.8,3483789.4,,3483788.9,,3483705.433,4,800,,,,
break_continue,html.Screen,9_215_2,2023-11-13T15:57:26.495Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3483790,3483789.9,,3483789.9,,3483705.433,4,800,,,,
sequence,flow.Sequence,9_215,2023-11-13T15:57:26.495Z,,,,,,,,5255.127,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,3483790.1,3483789.9,3478518.058,3478606.4,3478534.773,3483705.433,4,800,,,,
trial,html.Screen,9_216_0,2023-11-13T15:57:31.646Z,,2,0.03147527,0.070269713,,FALSE,ll,5234.967,response,-0.360373268,0.488420763,-0.470595905,-0.273929128,0.389713769,-0.447990908,low,low,ISIC_0033881.JPG,8,ISIC_0001681.JPG,470,FALSE,hl,keypress(j),0,FALSE,3488940.9,3488940.4,3483688.852,3483790.2,3483705.433,3488859.728,4,800,17,,,
break,html.Screen,9_216_1,2023-11-13T15:57:31.647Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,3488942.4,3488941.9,,3488941.3,,3488859.728,4,800,,,,
break_continue,html.Screen,9_216_2,2023-11-13T15:57:31.649Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,3488943.5,3488943,,3488942.7,,3488859.728,4,800,,,,
sequence,flow.Sequence,9_216,2023-11-13T15:57:31.649Z,,,,,,,,5237.567,completion,,,,,,,low,low,,,,,FALSE,,,,FALSE,3488943.8,3488943,3483688.852,3483790.2,3483705.433,3488859.728,4,800,,,,
trial,html.Screen,9_217_0,2023-11-13T15:57:35.533Z,,2,0.002695675,-0.036721843,,TRUE,ll,3968.072,response,-0.3434314,0.488420763,-0.470595905,-0.492944223,0.389713769,-0.447990908,low,low,ISIC_7212271.JPG,10,ISIC_3689759.JPG,470,FALSE,ll,keypress(f),0,FALSE,3492828.1,3492827.8,3488842.912,3488944,3488859.728,3492746.25,4,800,18,,,
break,html.Screen,9_217_1,2023-11-13T15:57:35.534Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,3492829.4,3492829,,3492828.5,,3492746.25,4,800,,,,
break_continue,html.Screen,9_217_2,2023-11-13T15:57:35.535Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,3492830.2,3492829.8,,3492829.6,,3492746.25,4,800,,,,
sequence,flow.Sequence,9_217,2023-11-13T15:57:35.535Z,,,,,,,,3970.072,completion,,,,,,,low,low,,,,,FALSE,,,,FALSE,3492830.4,3492829.8,3488842.912,3488944,3488859.728,3492746.25,4,800,,,,
trial,html.Screen,9_218_0,2023-11-13T15:57:41.357Z,,2,-0.022677271,0.042079583,,FALSE,hh,5905.35,response,0.479188633,0.488420763,-0.470595905,0.259398603,0.389713769,-0.447990908,high,high,ISIC_0638857.JPG,9,ISIC_0010364.JPG,381,FALSE,hl,keypress(j),0,FALSE,3498652,3498651.6,3492729.613,3492830.6,3492746.25,3498567.74,4,800,19,,,
break,html.Screen,9_218_1,2023-11-13T15:57:41.358Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3498653.4,3498653,,3498652.4,,3498567.74,4,800,,,,
break_continue,html.Screen,9_218_2,2023-11-13T15:57:41.359Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3498654.3,3498653.9,,3498653.7,,3498567.74,4,800,,,,
sequence,flow.Sequence,9_218,2023-11-13T15:57:41.360Z,,,,,,,,5907.65,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,3498654.5,3498653.9,3492729.613,3492830.5,3492746.25,3498567.74,4,800,,,,
trial,html.Screen,9_219_0,2023-11-13T15:57:48.505Z,,2,0.027910815,0.006093407,,FALSE,lh,7232.36,response,-0.639582641,0.488420763,-0.470595905,0.375533919,0.389713769,-0.447990908,low,high,ISIC_0032604.JPG,10,ISIC_3163773.JPG,334,FALSE,ll,keypress(f),0,FALSE,3505800.3,3505800.1,3498551.2,3498654.7,3498567.74,3505706.965,4,800,20,,,
break,html.Screen,9_219_1,2023-11-13T15:57:48.506Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3505800.6,3505800.5,,3505800.3,,3505706.965,4,800,,,,
break_continue,html.Screen,9_219_2,2023-11-13T15:57:48.506Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3505800.8,3505800.8,,3505800.7,,3505706.965,4,800,,,,
sequence,flow.Sequence,9_219,2023-11-13T15:57:48.506Z,,,,,,,,7233.06,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,3505800.9,3505800.8,3498551.2,3498654.7,3498567.74,3505706.965,4,800,,,,
trial,html.Screen,9_220_0,2023-11-13T15:57:52.510Z,,2,0.013891148,0.070074597,,FALSE,hl,4097.235,response,0.535058442,0.488420763,-0.470595905,-0.545132837,0.389713769,-0.447990908,high,low,ISIC_0054663.JPG,9,ISIC_0034052.JPG,294,FALSE,hh,keypress(i),0,FALSE,3509804.7,3509804.2,3505690.339,3505801,3505706.965,3509727.53,4,800,21,,,
break,html.Screen,9_220_1,2023-11-13T15:57:52.511Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3509806.2,3509805.7,,3509805.1,,3509727.53,4,800,,,,
break_continue,html.Screen,9_220_2,2023-11-13T15:57:52.512Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3509807.2,3509806.8,,3509806.6,,3509727.53,4,800,,,,
sequence,flow.Sequence,9_220,2023-11-13T15:57:52.513Z,,,,,,,,4099.835,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,3509807.5,3509806.8,3505690.339,3505801,3505706.965,3509727.53,4,800,,,,
trial,html.Screen,9_221_0,2023-11-13T15:57:54.398Z,,2,0.013891148,0.070074597,,FALSE,hh,1964.67,response,0.62837351,0.488420763,-0.470595905,0.258765085,0.389713769,-0.447990908,high,high,ISIC_0054663.JPG,8,ISIC_1977265.JPG,381,FALSE,ll,keypress(f),0,FALSE,3511692.6,3511692.2,3509693.87,3509807.8,3509727.53,3511612.046,4,800,22,,,
break,html.Screen,9_221_1,2023-11-13T15:57:54.399Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3511694.2,3511693.7,,3511693.1,,3511612.046,4,800,,,,
break_continue,html.Screen,9_221_2,2023-11-13T15:57:54.400Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3511695.2,3511694.8,,3511694.4,,3511612.046,4,800,,,,
sequence,flow.Sequence,9_221,2023-11-13T15:57:54.401Z,,,,,,,,1967.27,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,3511695.5,3511694.8,3509693.87,3509807.7,3509727.53,3511612.046,4,800,,,,
trial,html.Screen,9_222_0,2023-11-13T15:57:56.093Z,,2,-0.05944753,0.020337401,,TRUE,hl,1775.454,response,0.371608413,0.488420763,-0.470595905,-0.301834883,0.389713769,-0.447990908,high,low,ISIC_0028579.JPG,9,ISIC_0006744.JPG,294,FALSE,hl,keypress(j),0,FALSE,3513387.9,3513387.5,3511595.286,3511695.8,3511612.046,3513296.613,4,800,23,,,
break,html.Screen,9_222_1,2023-11-13T15:57:56.094Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3513389.2,3513388.8,,3513388.3,,3513296.613,4,800,,,,
break_continue,html.Screen,9_222_2,2023-11-13T15:57:56.095Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3513390.2,3513389.8,,3513389.5,,3513296.613,4,800,,,,
sequence,flow.Sequence,9_222,2023-11-13T15:57:56.096Z,,,,,,,,1777.754,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,3513390.5,3513389.8,3511595.286,3511695.7,3511612.046,3513296.613,4,800,,,,
trial,html.Screen,9_223_0,2023-11-13T15:57:58.638Z,,2,-0.062011978,0.04806846,,FALSE,hl,2635.987,response,0.321018053,0.488420763,-0.470595905,-0.323022352,0.389713769,-0.447990908,high,low,ISIC_0645834.JPG,9,ISIC_0064932.JPG,294,FALSE,lh,keypress(e),0,FALSE,3515933,3515932.6,3513279.975,3513390.8,3513296.613,3515848.699,4,800,24,,,
break,html.Screen,9_223_1,2023-11-13T15:57:58.640Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3515934.5,3515934,,3515933.4,,3515848.699,4,800,,,,
break_continue,html.Screen,9_223_2,2023-11-13T15:57:58.641Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3515935.6,3515935,,3515934.7,,3515848.699,4,800,,,,
sequence,flow.Sequence,9_223,2023-11-13T15:57:58.641Z,,,,,,,,2638.387,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,3515936,3515935,3513279.975,3513390.6,3513296.613,3515848.699,4,800,,,,
trial,html.Screen,9_224_0,2023-11-13T15:58:00.713Z,,2,0.031530894,-0.012732082,,TRUE,hl,2158.701,response,0.305630291,0.488420763,-0.470595905,-0.434206248,0.389713769,-0.447990908,high,low,ISIC_8156101.JPG,9,ISIC_8338755.JPG,294,FALSE,hl,keypress(j),0,FALSE,3518007.4,3518007.4,3515832.038,3515936.2,3515848.699,3517916.923,4,800,25,,,
break,html.Screen,9_224_1,2023-11-13T15:58:00.713Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3518007.7,3518007.6,,3518007.5,,3517916.923,4,800,,,,
break_continue,html.Screen,9_224_2,2023-11-13T15:58:00.713Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3518007.9,3518007.8,,3518007.7,,3517916.923,4,800,,,,
sequence,flow.Sequence,9_224,2023-11-13T15:58:00.713Z,,,,,,,,2159.101,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,3518008,3518007.8,3515832.038,3515936.1,3515848.699,3517916.923,4,800,,,,
trial,html.Screen,9_225_0,2023-11-13T15:58:02.302Z,,2,-0.012881242,-0.01892956,,TRUE,hh,1679.477,response,0.506588349,0.488420763,-0.470595905,0.508297966,0.389713769,-0.447990908,high,high,ISIC_0010372.JPG,8,ISIC_2768787.JPG,381,FALSE,hh,keypress(i),0,FALSE,3519597,3519596.4,3517900.531,3518008.1,3517916.923,3519518.689,4,800,26,,,
break,html.Screen,9_225_1,2023-11-13T15:58:02.303Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3519597.8,3519597.8,,3519597.4,,3519518.689,4,800,,,,
break_continue,html.Screen,9_225_2,2023-11-13T15:58:02.303Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3519598.1,3519598,,3519597.9,,3519518.689,4,800,,,,
sequence,flow.Sequence,9_225,2023-11-13T15:58:02.303Z,,,,,,,,1681.077,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,3519598.2,3519598,3517900.531,3518008,3517916.923,3519518.689,4,800,,,,
trial,html.Screen,9_226_0,2023-11-13T15:58:04.073Z,,2,0.016661785,0.03506975,,FALSE,lh,1849.211,response,-0.333834146,0.488420763,-0.470595905,0.534684056,0.389713769,-0.447990908,low,high,ISIC_0024423.JPG,9,ISIC_6754835.JPG,334,FALSE,ll,keypress(f),0,FALSE,3521368.1,3521367.9,3519501.798,3519598.2,3519518.689,3521286.849,4,800,27,,,
break,html.Screen,9_226_1,2023-11-13T15:58:04.074Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3521368.6,3521368.4,,3521368.2,,3521286.849,4,800,,,,
break_continue,html.Screen,9_226_2,2023-11-13T15:58:04.074Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3521368.8,3521368.8,,3521368.6,,3521286.849,4,800,,,,
sequence,flow.Sequence,9_226,2023-11-13T15:58:04.074Z,,,,,,,,1850.111,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,3521368.9,3521368.8,3519501.798,3519598.2,3519518.689,3521286.849,4,800,,,,
trial,html.Screen,9_227_0,2023-11-13T15:58:05.822Z,,2,0.017883272,-0.005104674,,FALSE,hh,1829.451,response,0.450635759,0.488420763,-0.470595905,0.411649812,0.389713769,-0.447990908,high,high,ISIC_9545819.JPG,8,ISIC_0028319.JPG,381,FALSE,hl,keypress(j),0,FALSE,3523116.7,3523116.3,3521270,3521369,3521286.849,3523038.266,4,800,28,,,
break,html.Screen,9_227_1,2023-11-13T15:58:05.824Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3523118.5,3523117.9,,3523117.2,,3523038.266,4,800,,,,
break_continue,html.Screen,9_227_2,2023-11-13T15:58:05.825Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3523119.4,3523119,,3523118.7,,3523038.266,4,800,,,,
sequence,flow.Sequence,9_227,2023-11-13T15:58:05.825Z,,,,,,,,1832.151,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,3523119.7,3523119,3521270,3521368.9,3521286.849,3523038.266,4,800,,,,
trial,html.Screen,9_228_0,2023-11-13T15:58:07.465Z,,2,-0.025097482,-0.064688317,,FALSE,hl,1721.634,response,0.41440808,0.488420763,-0.470595905,-0.378802946,0.389713769,-0.447990908,high,low,ISIC_0069515.JPG,10,ISIC_0061581.JPG,294,FALSE,lh,keypress(e),0,FALSE,3524759.9,3524759.9,3523021.567,3523119.9,3523038.266,3524672.649,4,800,29,,,
break,html.Screen,9_228_1,2023-11-13T15:58:07.466Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3524760.4,3524760.3,,3524760.1,,3524672.649,4,800,,,,
break_continue,html.Screen,9_228_2,2023-11-13T15:58:07.466Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3524760.6,3524760.5,,3524760.5,,3524672.649,4,800,,,,
sequence,flow.Sequence,9_228,2023-11-13T15:58:07.466Z,,,,,,,,1722.234,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,3524760.7,3524760.5,3523021.567,3523119.8,3523038.266,3524672.649,4,800,,,,
trial,html.Screen,9_229_0,2023-11-13T15:58:10.350Z,,2,0.017775179,0.039938182,,FALSE,hl,2972.151,response,0.427765451,0.488420763,-0.470595905,-0.547651395,0.389713769,-0.447990908,high,low,ISIC_3981425.JPG,9,ISIC_4394524.JPG,294,FALSE,hh,keypress(i),0,FALSE,3527645.3,3527644.8,3524656.289,3524760.7,3524672.649,3527558.422,4,800,30,,,
break,html.Screen,9_229_1,2023-11-13T15:58:10.352Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3527646.7,3527646.4,,3527645.7,,3527558.422,4,800,,,,
break_continue,html.Screen,9_229_2,2023-11-13T15:58:10.352Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3527646.9,3527646.8,,3527646.8,,3527558.422,4,800,,,,
sequence,flow.Sequence,9_229,2023-11-13T15:58:10.352Z,,,,,,,,2974.151,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,3527647,3527646.8,3524656.289,3524760.7,3524672.649,3527558.422,4,800,,,,
trial,html.Screen,9_230_0,2023-11-13T15:58:12.939Z,,2,0.001048711,0.049674386,,FALSE,lh,2675.478,response,-0.352446946,0.488420763,-0.470595905,0.288606342,0.389713769,-0.447990908,low,high,ISIC_9312264.JPG,9,ISIC_0029322.JPG,334,FALSE,hh,keypress(i),0,FALSE,3530234.1,3530233.9,3527541.915,3527647.1,3527558.422,3530143.853,4,800,31,,,
break,html.Screen,9_230_1,2023-11-13T15:58:12.940Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3530234.8,3530234.6,,3530234.3,,3530143.853,4,800,,,,
break_continue,html.Screen,9_230_2,2023-11-13T15:58:12.940Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3530235.2,3530235,,3530234.9,,3530143.853,4,800,,,,
sequence,flow.Sequence,9_230,2023-11-13T15:58:12.940Z,,,,,,,,2676.578,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,3530235.3,3530235,3527541.915,3527647.1,3527558.422,3530143.853,4,800,,,,
trial,html.Screen,9_231_0,2023-11-13T15:58:15.691Z,,2,0.01748156,0.005067913,,FALSE,lh,2841.747,response,-0.520811928,0.488420763,-0.470595905,0.477701706,0.389713769,-0.447990908,low,high,ISIC_9848743.JPG,9,ISIC_6918995.JPG,334,FALSE,ll,keypress(f),0,FALSE,3532985.8,3532985.6,3530127.433,3530235.3,3530143.853,3532912.838,4,800,32,,,
break,html.Screen,9_231_1,2023-11-13T15:58:15.691Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3532986.3,3532986.2,,3532985.9,,3532912.838,4,800,,,,
break_continue,html.Screen,9_231_2,2023-11-13T15:58:15.692Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3532986.6,3532986.5,,3532986.4,,3532912.838,4,800,,,,
sequence,flow.Sequence,9_231,2023-11-13T15:58:15.692Z,,,,,,,,2842.647,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,3532986.8,3532986.5,3530127.433,3530235.3,3530143.853,3532912.838,4,800,,,,
trial,html.Screen,9_232_0,2023-11-13T15:58:17.806Z,,2,0.013411804,0.055551189,,FALSE,hl,2187.662,response,0.417753527,0.488420763,-0.470595905,-0.258186306,0.389713769,-0.447990908,high,low,ISIC_2228511.JPG,9,ISIC_0072828.JPG,294,FALSE,ll,keypress(f),0,FALSE,3535100.9,3535100.5,3532896.817,3532986.8,3532912.838,3535014.554,4,800,33,,,
break,html.Screen,9_232_1,2023-11-13T15:58:17.807Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3535102.3,3535102,,3535101.3,,3535014.554,4,800,,,,
break_continue,html.Screen,9_232_2,2023-11-13T15:58:17.808Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3535102.5,3535102.5,,3535102.4,,3535014.554,4,800,,,,
sequence,flow.Sequence,9_232,2023-11-13T15:58:17.808Z,,,,,,,,2189.662,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,3535102.7,3535102.5,3532896.817,3532986.8,3532912.838,3535014.554,4,800,,,,
trial,html.Screen,9_233_0,2023-11-13T15:58:26.808Z,,2,-0.022762665,0.037779184,,,,9024.36,timeout,-0.323847832,0.488420763,-0.470595905,0.354377383,0.389713769,-0.447990908,low,high,ISIC_7167479.JPG,9,ISIC_0032152.JPG,334,FALSE,,,0,FALSE,3544102.7,3544102.2,3534997.98,3535102.7,3535014.554,3544038.914,4,800,34,,,
break,html.Screen,9_233_1,2023-11-13T15:58:26.809Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3544103.8,3544103.6,,3544103.1,,3544038.914,4,800,,,,
break_continue,html.Screen,9_233_2,2023-11-13T15:58:26.810Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3544104.8,3544104.3,,3544104.1,,3544038.914,4,800,,,,
sequence,flow.Sequence,9_233,2023-11-13T15:58:26.810Z,,,,,,,,9089.746,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,3544105,3544104.3,3534997.98,3535102.7,3535014.554,3544038.914,4,800,,,,
trial,html.Screen,9_234_0,2023-11-13T15:58:30.655Z,,2,-0.0185002,0.005791476,,FALSE,hh,3910.686,response,0.585625323,0.488420763,-0.470595905,0.281494347,0.389713769,-0.447990908,high,high,ISIC_0058723.JPG,9,ISIC_0056466.JPG,381,FALSE,hl,keypress(j),0,FALSE,3547950.1,3547949.6,3544022.125,3544105.3,3544038.914,3547858.523,4,800,35,,,
break,html.Screen,9_234_1,2023-11-13T15:58:30.657Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3547951.4,3547951,,3547950.4,,3547858.523,4,800,,,,
break_continue,html.Screen,9_234_2,2023-11-13T15:58:30.657Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3547951.7,3547951.6,,3547951.4,,3547858.523,4,800,,,,
sequence,flow.Sequence,9_234,2023-11-13T15:58:30.657Z,,,,,,,,3912.686,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,3547951.7,3547951.6,3544022.125,3544105.2,3544038.914,3547858.523,4,800,,,,
trial,html.Screen,9_235_0,2023-11-13T15:58:39.652Z,,2,0.047524453,-0.005031965,,,,9024.245,timeout,-0.372321396,0.488420763,-0.470595905,0.521089949,0.389713769,-0.447990908,low,high,ISIC_0027081.JPG,8,ISIC_0025616.JPG,334,FALSE,,,0,FALSE,3556946.8,3556946.3,3547842.022,3547951.8,3547858.523,3556882.768,4,800,36,,,
break,html.Screen,9_235_1,2023-11-13T15:58:39.653Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3556948.2,3556947.9,,3556947.3,,3556882.768,4,800,,,,
break_continue,html.Screen,9_235_2,2023-11-13T15:58:39.654Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3556949.2,3556948.7,,3556948.5,,3556882.768,4,800,,,,
sequence,flow.Sequence,9_235,2023-11-13T15:58:39.655Z,,,,,,,,9090.177,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,3556949.6,3556948.7,3547842.022,3547951.8,3547858.523,3556882.768,4,800,,,,
trial,html.Screen,9_236_0,2023-11-13T15:58:42.254Z,,2,0.013891148,0.070074597,,TRUE,hl,2665.732,response,0.454081595,0.488420763,-0.470595905,-0.30630606,0.389713769,-0.447990908,high,low,ISIC_0054663.JPG,8,ISIC_8579575.JPG,294,FALSE,hl,keypress(j),0,FALSE,3559549,3559548.5,3556865.973,3556949.7,3556882.768,3559468.404,4,800,37,,,
break,html.Screen,9_236_1,2023-11-13T15:58:42.256Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3559550.5,3559550,,3559549.4,,3559468.404,4,800,,,,
break_continue,html.Screen,9_236_2,2023-11-13T15:58:42.257Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3559551.4,3559551,,3559550.8,,3559468.404,4,800,,,,
sequence,flow.Sequence,9_236,2023-11-13T15:58:42.257Z,,,,,,,,2668.232,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,3559551.7,3559551,3556865.973,3556949.7,3556882.768,3559468.404,4,800,,,,
trial,html.Screen,9_237_0,2023-11-13T15:58:44.319Z,,2,0.017883272,-0.005104674,,FALSE,lh,2144.696,response,-0.547664329,0.488420763,-0.470595905,0.324419224,0.389713769,-0.447990908,low,high,ISIC_9545819.JPG,9,ISIC_0028716.JPG,334,FALSE,hh,keypress(i),0,FALSE,3561613.6,3561613.1,3559451.648,3559552,3559468.404,3561519.796,4,800,38,,,
break,html.Screen,9_237_1,2023-11-13T15:58:44.320Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3561615,3561614.5,,3561614.1,,3561519.796,4,800,,,,
break_continue,html.Screen,9_237_2,2023-11-13T15:58:44.320Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3561615.3,3561615.2,,3561615.1,,3561519.796,4,800,,,,
sequence,flow.Sequence,9_237,2023-11-13T15:58:44.320Z,,,,,,,,2146.796,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,3561615.3,3561615.2,3559451.648,3559551.9,3559468.404,3561519.796,4,800,,,,
trial,html.Screen,9_238_0,2023-11-13T15:58:53.313Z,,2,0.010071172,-0.010035581,,,,9024.36,timeout,0.325129555,0.488420763,-0.470595905,0.281807185,0.389713769,-0.447990908,high,high,ISIC_0030592.JPG,10,ISIC_0010883.JPG,381,FALSE,,,0,FALSE,3570607.5,3570607.2,3561503.256,3561615.4,3561519.796,3570544.156,4,800,39,,,
break,html.Screen,9_238_1,2023-11-13T15:58:53.313Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3570608,3570607.9,,3570607.7,,3570544.156,4,800,,,,
break_continue,html.Screen,9_238_2,2023-11-13T15:58:53.313Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3570608.3,3570608.1,,3570608.1,,3570544.156,4,800,,,,
sequence,flow.Sequence,9_238,2023-11-13T15:58:53.313Z,,,,,,,,9088.304,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,3570608.4,3570608.1,3561503.256,3561615.4,3561519.796,3570544.156,4,800,,,,
trial,html.Screen,9_239_0,2023-11-13T15:58:55.550Z,,2,0.053611591,-0.056557542,,FALSE,ll,2300.044,response,-0.464847305,0.488420763,-0.470595905,-0.603557112,0.389713769,-0.447990908,low,low,ISIC_0046983.JPG,9,ISIC_2203247.JPG,470,FALSE,lh,keypress(e),0,FALSE,3572844.4,3572844.2,3570527.551,3570608.4,3570544.156,3572762.72,4,800,40,,,
break,html.Screen,9_239_1,2023-11-13T15:58:55.551Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,3572845.4,3572845.1,,3572844.8,,3572762.72,4,800,,,,
break_continue,html.Screen,9_239_2,2023-11-13T15:58:55.551Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,3572846,3572845.8,,3572845.6,,3572762.72,4,800,,,,
sequence,flow.Sequence,9_239,2023-11-13T15:58:55.551Z,,,,,,,,2301.644,completion,,,,,,,low,low,,,,,FALSE,,,,FALSE,3572846.2,3572845.8,3570527.551,3570608.4,3570544.156,3572762.72,4,800,,,,
trial,html.Screen,9_240_0,2023-11-13T15:58:57.324Z,,2,-0.005813188,0.056002149,,TRUE,hh,1856.08,response,0.400946269,0.488420763,-0.470595905,0.539115404,0.389713769,-0.447990908,high,high,ISIC_0000077.JPG,8,ISIC_0065013.JPG,381,FALSE,hh,keypress(i),0,FALSE,3574618.9,3574618.8,3572745.86,3572846.3,3572762.72,3574530.492,4,800,41,,,
break,html.Screen,9_240_1,2023-11-13T15:58:57.324Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3574619.3,3574619.1,,3574619,,3574530.492,4,800,,,,
